id,left,top,right,bottom,X,Y,Z
"1785",339473.598285385,6863478.9928241,340473.598285385,6864478.9928241,339473.598,6863478.993,662.293
"1786",339473.598285385,6862478.9928241,340473.598285385,6863478.9928241,339473.598,6862478.993,681.954
"1787",339473.598285385,6861478.9928241,340473.598285385,6862478.9928241,339473.598,6861478.993,715.017
"1788",339473.598285385,6860478.9928241,340473.598285385,6861478.9928241,339473.598,6860478.993,747.631
"1789",339473.598285385,6859478.9928241,340473.598285385,6860478.9928241,339473.598,6859478.993,904.718
"1790",339473.598285385,6858478.9928241,340473.598285385,6859478.9928241,339473.598,6858478.993,931.983
"1791",339473.598285385,6857478.9928241,340473.598285385,6858478.9928241,339473.598,6857478.993,875.908
"1792",339473.598285385,6856478.9928241,340473.598285385,6857478.9928241,339473.598,6856478.993,912.090
"1793",339473.598285385,6855478.9928241,340473.598285385,6856478.9928241,339473.598,6855478.993,846.978
"1794",339473.598285385,6854478.9928241,340473.598285385,6855478.9928241,339473.598,6854478.993,809.997
"1795",339473.598285385,6853478.9928241,340473.598285385,6854478.9928241,339473.598,6853478.993,843.277
"1796",339473.598285385,6852478.9928241,340473.598285385,6853478.9928241,339473.598,6852478.993,865.068
"1797",339473.598285385,6851478.9928241,340473.598285385,6852478.9928241,339473.598,6851478.993,901.584
"1798",339473.598285385,6850478.9928241,340473.598285385,6851478.9928241,339473.598,6850478.993,1040.023
"1799",339473.598285385,6849478.9928241,340473.598285385,6850478.9928241,339473.598,6849478.993,1049.726
"1800",339473.598285385,6848478.9928241,340473.598285385,6849478.9928241,339473.598,6848478.993,1127.287
"1801",339473.598285385,6847478.9928241,340473.598285385,6848478.9928241,339473.598,6847478.993,1025.539
"1802",339473.598285385,6846478.9928241,340473.598285385,6847478.9928241,339473.598,6846478.993,957.683
"1803",339473.598285385,6845478.9928241,340473.598285385,6846478.9928241,339473.598,6845478.993,945.871
"1809",340473.598285385,6881478.9928241,341473.598285385,6882478.9928241,340473.598,6881478.993,578.593
"1810",340473.598285385,6880478.9928241,341473.598285385,6881478.9928241,340473.598,6880478.993,624.165
"1811",340473.598285385,6879478.9928241,341473.598285385,6880478.9928241,340473.598,6879478.993,836.667
"1812",340473.598285385,6878478.9928241,341473.598285385,6879478.9928241,340473.598,6878478.993,820.232
"1813",340473.598285385,6877478.9928241,341473.598285385,6878478.9928241,340473.598,6877478.993,847.780
"1814",340473.598285385,6876478.9928241,341473.598285385,6877478.9928241,340473.598,6876478.993,726.528
"1815",340473.598285385,6875478.9928241,341473.598285385,6876478.9928241,340473.598,6875478.993,534.694
"1816",340473.598285385,6874478.9928241,341473.598285385,6875478.9928241,340473.598,6874478.993,533.679
"1817",340473.598285385,6873478.9928241,341473.598285385,6874478.9928241,340473.598,6873478.993,573.069
"1818",340473.598285385,6872478.9928241,341473.598285385,6873478.9928241,340473.598,6872478.993,568.445
"1819",340473.598285385,6871478.9928241,341473.598285385,6872478.9928241,340473.598,6871478.993,581.438
"1820",340473.598285385,6870478.9928241,341473.598285385,6871478.9928241,340473.598,6870478.993,596.420
"1821",340473.598285385,6869478.9928241,341473.598285385,6870478.9928241,340473.598,6869478.993,663.648
"1822",340473.598285385,6868478.9928241,341473.598285385,6869478.9928241,340473.598,6868478.993,630.703
"1823",340473.598285385,6867478.9928241,341473.598285385,6868478.9928241,340473.598,6867478.993,670.505
"1824",340473.598285385,6866478.9928241,341473.598285385,6867478.9928241,340473.598,6866478.993,661.150
"1825",340473.598285385,6865478.9928241,341473.598285385,6866478.9928241,340473.598,6865478.993,693.486
"1826",340473.598285385,6864478.9928241,341473.598285385,6865478.9928241,340473.598,6864478.993,681.465
"1827",340473.598285385,6863478.9928241,341473.598285385,6864478.9928241,340473.598,6863478.993,681.853
"1828",340473.598285385,6862478.9928241,341473.598285385,6863478.9928241,340473.598,6862478.993,702.385
"1829",340473.598285385,6861478.9928241,341473.598285385,6862478.9928241,340473.598,6861478.993,759.865
"1830",340473.598285385,6860478.9928241,341473.598285385,6861478.9928241,340473.598,6860478.993,871.745
"1831",340473.598285385,6859478.9928241,341473.598285385,6860478.9928241,340473.598,6859478.993,931.148
"1832",340473.598285385,6858478.9928241,341473.598285385,6859478.9928241,340473.598,6858478.993,1079.922
"1833",340473.598285385,6857478.9928241,341473.598285385,6858478.9928241,340473.598,6857478.993,1047.125
"1834",340473.598285385,6856478.9928241,341473.598285385,6857478.9928241,340473.598,6856478.993,983.448
"1835",340473.598285385,6855478.9928241,341473.598285385,6856478.9928241,340473.598,6855478.993,867.993
"1836",340473.598285385,6854478.9928241,341473.598285385,6855478.9928241,340473.598,6854478.993,836.944
"1837",340473.598285385,6853478.9928241,341473.598285385,6854478.9928241,340473.598,6853478.993,852.542
"1838",340473.598285385,6852478.9928241,341473.598285385,6853478.9928241,340473.598,6852478.993,902.545
"1839",340473.598285385,6851478.9928241,341473.598285385,6852478.9928241,340473.598,6851478.993,999.939
"1840",340473.598285385,6850478.9928241,341473.598285385,6851478.9928241,340473.598,6850478.993,996.851
"1841",340473.598285385,6849478.9928241,341473.598285385,6850478.9928241,340473.598,6849478.993,1064.403
"1842",340473.598285385,6848478.9928241,341473.598285385,6849478.9928241,340473.598,6848478.993,1173.837
"1843",340473.598285385,6847478.9928241,341473.598285385,6848478.9928241,340473.598,6847478.993,1282.175
"1844",340473.598285385,6846478.9928241,341473.598285385,6847478.9928241,340473.598,6846478.993,1263.440
"1845",340473.598285385,6845478.9928241,341473.598285385,6846478.9928241,340473.598,6845478.993,1190.883
"1851",341473.598285385,6881478.9928241,342473.598285385,6882478.9928241,341473.598,6881478.993,629.427
"1852",341473.598285385,6880478.9928241,342473.598285385,6881478.9928241,341473.598,6880478.993,779.737
"1853",341473.598285385,6879478.9928241,342473.598285385,6880478.9928241,341473.598,6879478.993,706.786
"1854",341473.598285385,6878478.9928241,342473.598285385,6879478.9928241,341473.598,6878478.993,714.002
"1855",341473.598285385,6877478.9928241,342473.598285385,6878478.9928241,341473.598,6877478.993,711.389
"1856",341473.598285385,6876478.9928241,342473.598285385,6877478.9928241,341473.598,6876478.993,621.666
"1857",341473.598285385,6875478.9928241,342473.598285385,6876478.9928241,341473.598,6875478.993,562.896
"1858",341473.598285385,6874478.9928241,342473.598285385,6875478.9928241,341473.598,6874478.993,574.085
"1859",341473.598285385,6873478.9928241,342473.598285385,6874478.9928241,341473.598,6873478.993,635.747
"1860",341473.598285385,6872478.9928241,342473.598285385,6873478.9928241,341473.598,6872478.993,662.763
"1861",341473.598285385,6871478.9928241,342473.598285385,6872478.9928241,341473.598,6871478.993,647.147
"1862",341473.598285385,6870478.9928241,342473.598285385,6871478.9928241,341473.598,6870478.993,626.416
"1863",341473.598285385,6869478.9928241,342473.598285385,6870478.9928241,341473.598,6869478.993,670.558
"1864",341473.598285385,6868478.9928241,342473.598285385,6869478.9928241,341473.598,6868478.993,669.902
"1865",341473.598285385,6867478.9928241,342473.598285385,6868478.9928241,341473.598,6867478.993,698.068
"1866",341473.598285385,6866478.9928241,342473.598285385,6867478.9928241,341473.598,6866478.993,747.125
"1867",341473.598285385,6865478.9928241,342473.598285385,6866478.9928241,341473.598,6865478.993,740.939
"1868",341473.598285385,6864478.9928241,342473.598285385,6865478.9928241,341473.598,6864478.993,738.410
"1869",341473.598285385,6863478.9928241,342473.598285385,6864478.9928241,341473.598,6863478.993,763.759
"1870",341473.598285385,6862478.9928241,342473.598285385,6863478.9928241,341473.598,6862478.993,789.454
"1871",341473.598285385,6861478.9928241,342473.598285385,6862478.9928241,341473.598,6861478.993,809.119
"1872",341473.598285385,6860478.9928241,342473.598285385,6861478.9928241,341473.598,6860478.993,836.343
"1873",341473.598285385,6859478.9928241,342473.598285385,6860478.9928241,341473.598,6859478.993,919.037
"1874",341473.598285385,6858478.9928241,342473.598285385,6859478.9928241,341473.598,6858478.993,970.955
"1875",341473.598285385,6857478.9928241,342473.598285385,6858478.9928241,341473.598,6857478.993,971.774
"1876",341473.598285385,6856478.9928241,342473.598285385,6857478.9928241,341473.598,6856478.993,930.441
"1877",341473.598285385,6855478.9928241,342473.598285385,6856478.9928241,341473.598,6855478.993,872.359
"1878",341473.598285385,6854478.9928241,342473.598285385,6855478.9928241,341473.598,6854478.993,869.977
"1879",341473.598285385,6853478.9928241,342473.598285385,6854478.9928241,341473.598,6853478.993,923.433
"1880",341473.598285385,6852478.9928241,342473.598285385,6853478.9928241,341473.598,6852478.993,898.639
"1881",341473.598285385,6851478.9928241,342473.598285385,6852478.9928241,341473.598,6851478.993,952.372
"1882",341473.598285385,6850478.9928241,342473.598285385,6851478.9928241,341473.598,6850478.993,1050.655
"1883",341473.598285385,6849478.9928241,342473.598285385,6850478.9928241,341473.598,6849478.993,1125.806
"1884",341473.598285385,6848478.9928241,342473.598285385,6849478.9928241,341473.598,6848478.993,1095.866
"1885",341473.598285385,6847478.9928241,342473.598285385,6848478.9928241,341473.598,6847478.993,1164.833
"1886",341473.598285385,6846478.9928241,342473.598285385,6847478.9928241,341473.598,6846478.993,1245.598
"1887",341473.598285385,6845478.9928241,342473.598285385,6846478.9928241,341473.598,6845478.993,1158.015
"1893",342473.598285385,6881478.9928241,343473.598285385,6882478.9928241,342473.598,6881478.993,718.218
"1894",342473.598285385,6880478.9928241,343473.598285385,6881478.9928241,342473.598,6880478.993,816.231
"1895",342473.598285385,6879478.9928241,343473.598285385,6880478.9928241,342473.598,6879478.993,701.844
"1896",342473.598285385,6878478.9928241,343473.598285385,6879478.9928241,342473.598,6878478.993,644.608
"1897",342473.598285385,6877478.9928241,343473.598285385,6878478.9928241,342473.598,6877478.993,618.471
"1898",342473.598285385,6876478.9928241,343473.598285385,6877478.9928241,342473.598,6876478.993,584.753
"1899",342473.598285385,6875478.9928241,343473.598285385,6876478.9928241,342473.598,6875478.993,604.714
"1900",342473.598285385,6874478.9928241,343473.598285385,6875478.9928241,342473.598,6874478.993,666.742
"1901",342473.598285385,6873478.9928241,343473.598285385,6874478.9928241,342473.598,6873478.993,656.307
"1902",342473.598285385,6872478.9928241,343473.598285385,6873478.9928241,342473.598,6872478.993,730.019
"1903",342473.598285385,6871478.9928241,343473.598285385,6872478.9928241,342473.598,6871478.993,713.741
"1904",342473.598285385,6870478.9928241,343473.598285385,6871478.9928241,342473.598,6870478.993,738.394
"1905",342473.598285385,6869478.9928241,343473.598285385,6870478.9928241,342473.598,6869478.993,674.378
"1906",342473.598285385,6868478.9928241,343473.598285385,6869478.9928241,342473.598,6868478.993,683.354
"1907",342473.598285385,6867478.9928241,343473.598285385,6868478.9928241,342473.598,6867478.993,697.123
"1908",342473.598285385,6866478.9928241,343473.598285385,6867478.9928241,342473.598,6866478.993,768.462
"1909",342473.598285385,6865478.9928241,343473.598285385,6866478.9928241,342473.598,6865478.993,820.903
"1910",342473.598285385,6864478.9928241,343473.598285385,6865478.9928241,342473.598,6864478.993,815.318
"1911",342473.598285385,6863478.9928241,343473.598285385,6864478.9928241,342473.598,6863478.993,790.674
"1912",342473.598285385,6862478.9928241,343473.598285385,6863478.9928241,342473.598,6862478.993,795.821
"1913",342473.598285385,6861478.9928241,343473.598285385,6862478.9928241,342473.598,6861478.993,776.739
"1914",342473.598285385,6860478.9928241,343473.598285385,6861478.9928241,342473.598,6860478.993,799.060
"1915",342473.598285385,6859478.9928241,343473.598285385,6860478.9928241,342473.598,6859478.993,858.080
"1916",342473.598285385,6858478.9928241,343473.598285385,6859478.9928241,342473.598,6858478.993,875.003
"1917",342473.598285385,6857478.9928241,343473.598285385,6858478.9928241,342473.598,6857478.993,956.786
"1918",342473.598285385,6856478.9928241,343473.598285385,6857478.9928241,342473.598,6856478.993,920.618
"1919",342473.598285385,6855478.9928241,343473.598285385,6856478.9928241,342473.598,6855478.993,927.947
"1920",342473.598285385,6854478.9928241,343473.598285385,6855478.9928241,342473.598,6854478.993,960.657
"1921",342473.598285385,6853478.9928241,343473.598285385,6854478.9928241,342473.598,6853478.993,1046.222
"1922",342473.598285385,6852478.9928241,343473.598285385,6853478.9928241,342473.598,6852478.993,1081.101
"1923",342473.598285385,6851478.9928241,343473.598285385,6852478.9928241,342473.598,6851478.993,961.463
"1924",342473.598285385,6850478.9928241,343473.598285385,6851478.9928241,342473.598,6850478.993,986.081
"1925",342473.598285385,6849478.9928241,343473.598285385,6850478.9928241,342473.598,6849478.993,1098.763
"1926",342473.598285385,6848478.9928241,343473.598285385,6849478.9928241,342473.598,6848478.993,1255.139
"1927",342473.598285385,6847478.9928241,343473.598285385,6848478.9928241,342473.598,6847478.993,1300.631
"1928",342473.598285385,6846478.9928241,343473.598285385,6847478.9928241,342473.598,6846478.993,1408.617
"1929",342473.598285385,6845478.9928241,343473.598285385,6846478.9928241,342473.598,6845478.993,1315.269
"1935",343473.598285385,6881478.9928241,344473.598285385,6882478.9928241,343473.598,6881478.993,642.524
"1936",343473.598285385,6880478.9928241,344473.598285385,6881478.9928241,343473.598,6880478.993,790.342
"1937",343473.598285385,6879478.9928241,344473.598285385,6880478.9928241,343473.598,6879478.993,667.190
"1938",343473.598285385,6878478.9928241,344473.598285385,6879478.9928241,343473.598,6878478.993,638.341
"1939",343473.598285385,6877478.9928241,344473.598285385,6878478.9928241,343473.598,6877478.993,606.043
"1940",343473.598285385,6876478.9928241,344473.598285385,6877478.9928241,343473.598,6876478.993,642.178
"1941",343473.598285385,6875478.9928241,344473.598285385,6876478.9928241,343473.598,6875478.993,688.052
"1942",343473.598285385,6874478.9928241,344473.598285385,6875478.9928241,343473.598,6874478.993,691.432
"1943",343473.598285385,6873478.9928241,344473.598285385,6874478.9928241,343473.598,6873478.993,791.602
"1944",343473.598285385,6872478.9928241,344473.598285385,6873478.9928241,343473.598,6872478.993,799.854
"1945",343473.598285385,6871478.9928241,344473.598285385,6872478.9928241,343473.598,6871478.993,852.276
"1946",343473.598285385,6870478.9928241,344473.598285385,6871478.9928241,343473.598,6870478.993,840.050
"1947",343473.598285385,6869478.9928241,344473.598285385,6870478.9928241,343473.598,6869478.993,725.807
"1948",343473.598285385,6868478.9928241,344473.598285385,6869478.9928241,343473.598,6868478.993,786.765
"1949",343473.598285385,6867478.9928241,344473.598285385,6868478.9928241,343473.598,6867478.993,737.185
"1950",343473.598285385,6866478.9928241,344473.598285385,6867478.9928241,343473.598,6866478.993,761.545
"1951",343473.598285385,6865478.9928241,344473.598285385,6866478.9928241,343473.598,6865478.993,776.987
"1952",343473.598285385,6864478.9928241,344473.598285385,6865478.9928241,343473.598,6864478.993,861.471
"1953",343473.598285385,6863478.9928241,344473.598285385,6864478.9928241,343473.598,6863478.993,844.614
"1954",343473.598285385,6862478.9928241,344473.598285385,6863478.9928241,343473.598,6862478.993,829.736
"1955",343473.598285385,6861478.9928241,344473.598285385,6862478.9928241,343473.598,6861478.993,848.358
"1956",343473.598285385,6860478.9928241,344473.598285385,6861478.9928241,343473.598,6860478.993,963.311
"1957",343473.598285385,6859478.9928241,344473.598285385,6860478.9928241,343473.598,6859478.993,917.647
"1958",343473.598285385,6858478.9928241,344473.598285385,6859478.9928241,343473.598,6858478.993,938.250
"1959",343473.598285385,6857478.9928241,344473.598285385,6858478.9928241,343473.598,6857478.993,971.912
"1960",343473.598285385,6856478.9928241,344473.598285385,6857478.9928241,343473.598,6856478.993,1009.048
"1961",343473.598285385,6855478.9928241,344473.598285385,6856478.9928241,343473.598,6855478.993,984.704
"1962",343473.598285385,6854478.9928241,344473.598285385,6855478.9928241,343473.598,6854478.993,956.630
"1963",343473.598285385,6853478.9928241,344473.598285385,6854478.9928241,343473.598,6853478.993,996.137
"1964",343473.598285385,6852478.9928241,344473.598285385,6853478.9928241,343473.598,6852478.993,1092.468
"1965",343473.598285385,6851478.9928241,344473.598285385,6852478.9928241,343473.598,6851478.993,1034.761
"1966",343473.598285385,6850478.9928241,344473.598285385,6851478.9928241,343473.598,6850478.993,1049.984
"1967",343473.598285385,6849478.9928241,344473.598285385,6850478.9928241,343473.598,6849478.993,1061.992
"1968",343473.598285385,6848478.9928241,344473.598285385,6849478.9928241,343473.598,6848478.993,1211.830
"1969",343473.598285385,6847478.9928241,344473.598285385,6848478.9928241,343473.598,6847478.993,1451.799
"1970",343473.598285385,6846478.9928241,344473.598285385,6847478.9928241,343473.598,6846478.993,1493.454
"1971",343473.598285385,6845478.9928241,344473.598285385,6846478.9928241,343473.598,6845478.993,1392.355
"1977",344473.598285385,6881478.9928241,345473.598285385,6882478.9928241,344473.598,6881478.993,531.391
"1978",344473.598285385,6880478.9928241,345473.598285385,6881478.9928241,344473.598,6880478.993,661.271
"1979",344473.598285385,6879478.9928241,345473.598285385,6880478.9928241,344473.598,6879478.993,658.547
"1980",344473.598285385,6878478.9928241,345473.598285385,6879478.9928241,344473.598,6878478.993,641.310
"1981",344473.598285385,6877478.9928241,345473.598285385,6878478.9928241,344473.598,6877478.993,632.026
"1982",344473.598285385,6876478.9928241,345473.598285385,6877478.9928241,344473.598,6876478.993,657.291
"1983",344473.598285385,6875478.9928241,345473.598285385,6876478.9928241,344473.598,6875478.993,739.468
"1984",344473.598285385,6874478.9928241,345473.598285385,6875478.9928241,344473.598,6874478.993,759.209
"1985",344473.598285385,6873478.9928241,345473.598285385,6874478.9928241,344473.598,6873478.993,819.337
"1986",344473.598285385,6872478.9928241,345473.598285385,6873478.9928241,344473.598,6872478.993,966.861
"1987",344473.598285385,6871478.9928241,345473.598285385,6872478.9928241,344473.598,6871478.993,886.030
"1988",344473.598285385,6870478.9928241,345473.598285385,6871478.9928241,344473.598,6870478.993,954.378
"1989",344473.598285385,6869478.9928241,345473.598285385,6870478.9928241,344473.598,6869478.993,806.612
"1990",344473.598285385,6868478.9928241,345473.598285385,6869478.9928241,344473.598,6868478.993,841.438
"1991",344473.598285385,6867478.9928241,345473.598285385,6868478.9928241,344473.598,6867478.993,799.890
"1992",344473.598285385,6866478.9928241,345473.598285385,6867478.9928241,344473.598,6866478.993,827.505
"1993",344473.598285385,6865478.9928241,345473.598285385,6866478.9928241,344473.598,6865478.993,842.156
"1994",344473.598285385,6864478.9928241,345473.598285385,6865478.9928241,344473.598,6864478.993,902.450
"1995",344473.598285385,6863478.9928241,345473.598285385,6864478.9928241,344473.598,6863478.993,881.397
"1996",344473.598285385,6862478.9928241,345473.598285385,6863478.9928241,344473.598,6862478.993,852.096
"1997",344473.598285385,6861478.9928241,345473.598285385,6862478.9928241,344473.598,6861478.993,985.935
"1998",344473.598285385,6860478.9928241,345473.598285385,6861478.9928241,344473.598,6860478.993,1052.280
"1999",344473.598285385,6859478.9928241,345473.598285385,6860478.9928241,344473.598,6859478.993,1081.321
"2000",344473.598285385,6858478.9928241,345473.598285385,6859478.9928241,344473.598,6858478.993,1122.564
"2001",344473.598285385,6857478.9928241,345473.598285385,6858478.9928241,344473.598,6857478.993,1094.764
"2002",344473.598285385,6856478.9928241,345473.598285385,6857478.9928241,344473.598,6856478.993,1073.333
"2003",344473.598285385,6855478.9928241,345473.598285385,6856478.9928241,344473.598,6855478.993,1080.366
"2004",344473.598285385,6854478.9928241,345473.598285385,6855478.9928241,344473.598,6854478.993,986.559
"2005",344473.598285385,6853478.9928241,345473.598285385,6854478.9928241,344473.598,6853478.993,1051.520
"2006",344473.598285385,6852478.9928241,345473.598285385,6853478.9928241,344473.598,6852478.993,1173.186
"2007",344473.598285385,6851478.9928241,345473.598285385,6852478.9928241,344473.598,6851478.993,1261.512
"2008",344473.598285385,6850478.9928241,345473.598285385,6851478.9928241,344473.598,6850478.993,1133.148
"2009",344473.598285385,6849478.9928241,345473.598285385,6850478.9928241,344473.598,6849478.993,1105.172
"2010",344473.598285385,6848478.9928241,345473.598285385,6849478.9928241,344473.598,6848478.993,1321.516
"2011",344473.598285385,6847478.9928241,345473.598285385,6848478.9928241,344473.598,6847478.993,1457.968
"2012",344473.598285385,6846478.9928241,345473.598285385,6847478.9928241,344473.598,6846478.993,1700.922
"2013",344473.598285385,6845478.9928241,345473.598285385,6846478.9928241,344473.598,6845478.993,1658.709
"2019",345473.598285385,6881478.9928241,346473.598285385,6882478.9928241,345473.598,6881478.993,535.610
"2020",345473.598285385,6880478.9928241,346473.598285385,6881478.9928241,345473.598,6880478.993,578.445
"2021",345473.598285385,6879478.9928241,346473.598285385,6880478.9928241,345473.598,6879478.993,617.739
"2022",345473.598285385,6878478.9928241,346473.598285385,6879478.9928241,345473.598,6878478.993,688.439
"2023",345473.598285385,6877478.9928241,346473.598285385,6878478.9928241,345473.598,6877478.993,720.359
"2024",345473.598285385,6876478.9928241,346473.598285385,6877478.9928241,345473.598,6876478.993,763.051
"2025",345473.598285385,6875478.9928241,346473.598285385,6876478.9928241,345473.598,6875478.993,827.740
"2026",345473.598285385,6874478.9928241,346473.598285385,6875478.9928241,345473.598,6874478.993,813.317
"2027",345473.598285385,6873478.9928241,346473.598285385,6874478.9928241,345473.598,6873478.993,896.927
"2028",345473.598285385,6872478.9928241,346473.598285385,6873478.9928241,345473.598,6872478.993,983.786
"2029",345473.598285385,6871478.9928241,346473.598285385,6872478.9928241,345473.598,6871478.993,957.725
"2030",345473.598285385,6870478.9928241,346473.598285385,6871478.9928241,345473.598,6870478.993,951.368
"2031",345473.598285385,6869478.9928241,346473.598285385,6870478.9928241,345473.598,6869478.993,1008.472
"2032",345473.598285385,6868478.9928241,346473.598285385,6869478.9928241,345473.598,6868478.993,988.298
"2033",345473.598285385,6867478.9928241,346473.598285385,6868478.9928241,345473.598,6867478.993,988.156
"2034",345473.598285385,6866478.9928241,346473.598285385,6867478.9928241,345473.598,6866478.993,900.123
"2035",345473.598285385,6865478.9928241,346473.598285385,6866478.9928241,345473.598,6865478.993,948.225
"2036",345473.598285385,6864478.9928241,346473.598285385,6865478.9928241,345473.598,6864478.993,1004.180
"2037",345473.598285385,6863478.9928241,346473.598285385,6864478.9928241,345473.598,6863478.993,980.871
"2038",345473.598285385,6862478.9928241,346473.598285385,6863478.9928241,345473.598,6862478.993,906.984
"2039",345473.598285385,6861478.9928241,346473.598285385,6862478.9928241,345473.598,6861478.993,916.413
"2040",345473.598285385,6860478.9928241,346473.598285385,6861478.9928241,345473.598,6860478.993,1015.758
"2041",345473.598285385,6859478.9928241,346473.598285385,6860478.9928241,345473.598,6859478.993,1113.874
"2042",345473.598285385,6858478.9928241,346473.598285385,6859478.9928241,345473.598,6858478.993,1183.638
"2043",345473.598285385,6857478.9928241,346473.598285385,6858478.9928241,345473.598,6857478.993,1272.280
"2044",345473.598285385,6856478.9928241,346473.598285385,6857478.9928241,345473.598,6856478.993,1299.793
"2045",345473.598285385,6855478.9928241,346473.598285385,6856478.9928241,345473.598,6855478.993,1165.476
"2046",345473.598285385,6854478.9928241,346473.598285385,6855478.9928241,345473.598,6854478.993,1034.034
"2047",345473.598285385,6853478.9928241,346473.598285385,6854478.9928241,345473.598,6853478.993,1129.184
"2048",345473.598285385,6852478.9928241,346473.598285385,6853478.9928241,345473.598,6852478.993,1350.099
"2049",345473.598285385,6851478.9928241,346473.598285385,6852478.9928241,345473.598,6851478.993,1291.384
"2050",345473.598285385,6850478.9928241,346473.598285385,6851478.9928241,345473.598,6850478.993,1342.687
"2051",345473.598285385,6849478.9928241,346473.598285385,6850478.9928241,345473.598,6849478.993,1184.948
"2052",345473.598285385,6848478.9928241,346473.598285385,6849478.9928241,345473.598,6848478.993,1262.210
"2053",345473.598285385,6847478.9928241,346473.598285385,6848478.9928241,345473.598,6847478.993,1393.872
"2054",345473.598285385,6846478.9928241,346473.598285385,6847478.9928241,345473.598,6846478.993,1609.808
"2055",345473.598285385,6845478.9928241,346473.598285385,6846478.9928241,345473.598,6845478.993,1570.398
"2061",346473.598285385,6881478.9928241,347473.598285385,6882478.9928241,346473.598,6881478.993,545.794
"2062",346473.598285385,6880478.9928241,347473.598285385,6881478.9928241,346473.598,6880478.993,554.690
"2063",346473.598285385,6879478.9928241,347473.598285385,6880478.9928241,346473.598,6879478.993,564.539
"2064",346473.598285385,6878478.9928241,347473.598285385,6879478.9928241,346473.598,6878478.993,611.614
"2065",346473.598285385,6877478.9928241,347473.598285385,6878478.9928241,346473.598,6877478.993,719.860
"2066",346473.598285385,6876478.9928241,347473.598285385,6877478.9928241,346473.598,6876478.993,763.481
"2067",346473.598285385,6875478.9928241,347473.598285385,6876478.9928241,346473.598,6875478.993,813.018
"2068",346473.598285385,6874478.9928241,347473.598285385,6875478.9928241,346473.598,6874478.993,864.376
"2069",346473.598285385,6873478.9928241,347473.598285385,6874478.9928241,346473.598,6873478.993,877.523
"2070",346473.598285385,6872478.9928241,347473.598285385,6873478.9928241,346473.598,6872478.993,1002.996
"2071",346473.598285385,6871478.9928241,347473.598285385,6872478.9928241,346473.598,6871478.993,1021.348
"2072",346473.598285385,6870478.9928241,347473.598285385,6871478.9928241,346473.598,6870478.993,891.628
"2073",346473.598285385,6869478.9928241,347473.598285385,6870478.9928241,346473.598,6869478.993,874.986
"2074",346473.598285385,6868478.9928241,347473.598285385,6869478.9928241,346473.598,6868478.993,869.687
"2075",346473.598285385,6867478.9928241,347473.598285385,6868478.9928241,346473.598,6867478.993,892.066
"2076",346473.598285385,6866478.9928241,347473.598285385,6867478.9928241,346473.598,6866478.993,1027.144
"2077",346473.598285385,6865478.9928241,347473.598285385,6866478.9928241,346473.598,6865478.993,1047.854
"2078",346473.598285385,6864478.9928241,347473.598285385,6865478.9928241,346473.598,6864478.993,1041.795
"2079",346473.598285385,6863478.9928241,347473.598285385,6864478.9928241,346473.598,6863478.993,1137.448
"2080",346473.598285385,6862478.9928241,347473.598285385,6863478.9928241,346473.598,6862478.993,1088.851
"2081",346473.598285385,6861478.9928241,347473.598285385,6862478.9928241,346473.598,6861478.993,983.344
"2082",346473.598285385,6860478.9928241,347473.598285385,6861478.9928241,346473.598,6860478.993,1180.512
"2083",346473.598285385,6859478.9928241,347473.598285385,6860478.9928241,346473.598,6859478.993,1289.494
"2084",346473.598285385,6858478.9928241,347473.598285385,6859478.9928241,346473.598,6858478.993,1269.546
"2085",346473.598285385,6857478.9928241,347473.598285385,6858478.9928241,346473.598,6857478.993,1397.040
"2086",346473.598285385,6856478.9928241,347473.598285385,6857478.9928241,346473.598,6856478.993,1343.122
"2087",346473.598285385,6855478.9928241,347473.598285385,6856478.9928241,346473.598,6855478.993,1367.787
"2088",346473.598285385,6854478.9928241,347473.598285385,6855478.9928241,346473.598,6854478.993,1112.214
"2089",346473.598285385,6853478.9928241,347473.598285385,6854478.9928241,346473.598,6853478.993,1377.102
"2090",346473.598285385,6852478.9928241,347473.598285385,6853478.9928241,346473.598,6852478.993,1458.916
"2091",346473.598285385,6851478.9928241,347473.598285385,6852478.9928241,346473.598,6851478.993,1498.284
"2092",346473.598285385,6850478.9928241,347473.598285385,6851478.9928241,346473.598,6850478.993,1526.483
"2093",346473.598285385,6849478.9928241,347473.598285385,6850478.9928241,346473.598,6849478.993,1358.576
"2094",346473.598285385,6848478.9928241,347473.598285385,6849478.9928241,346473.598,6848478.993,1337.207
"2095",346473.598285385,6847478.9928241,347473.598285385,6848478.9928241,346473.598,6847478.993,1787.358
"2096",346473.598285385,6846478.9928241,347473.598285385,6847478.9928241,346473.598,6846478.993,1625.614
"2097",346473.598285385,6845478.9928241,347473.598285385,6846478.9928241,346473.598,6845478.993,1517.857
"2103",347473.598285385,6881478.9928241,348473.598285385,6882478.9928241,347473.598,6881478.993,585.645
"2104",347473.598285385,6880478.9928241,348473.598285385,6881478.9928241,347473.598,6880478.993,562.236
"2105",347473.598285385,6879478.9928241,348473.598285385,6880478.9928241,347473.598,6879478.993,574.035
"2106",347473.598285385,6878478.9928241,348473.598285385,6879478.9928241,347473.598,6878478.993,604.923
"2107",347473.598285385,6877478.9928241,348473.598285385,6878478.9928241,347473.598,6877478.993,637.479
